#x, y
-204.7999873046888, -28.137942181925723
-173.86672222221657, 157.2414341766655
-75.733350043401, -181.51726129375263
-52.266718315966955, -77.79311198303685
-68.26671668836303, 34.75861465145687
-0.000040690100092888315, -0.5517367368639725
66.13325336372338, -32.55175189041921
53.33328721788661, 72.27582880081553
-6.400023763018396, 215.7240971151366
170.66660861545722, 221.24133820414897
194.13324034289133, 76.68963850930896
307.19987923178326, -21.51726971239441
193.06659006077166, -145.10347852491296
